id,name,full_name,set,price,trade_in_price,max_cards,in_stock,qualities
150016,Radiant Lotus,Radiant Lotus (Foil) (Showcase),Aetherdrift,300,150,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': True}"
149319,The Aetherspark,The Aetherspark,Aetherdrift,300,150,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
150121,Willowrush Verge,Willowrush Verge (Foil),Aetherdrift,300,160,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149344,Monument to Endurance,Monument to Endurance (Foil),Aetherdrift,290,160,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149975,Monument to Endurance,Monument to Endurance (Extended Art),Aetherdrift,260,140,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
150118,Riverpyre Verge,Riverpyre Verge (Foil),Aetherdrift,250,125,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149998,"Mu Yanling, Wind Rider","Mu Yanling, Wind Rider (Foil) (Showcase)",Aetherdrift,240,120,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': True}"
150102,Oildeep Gearhulk,Oildeep Gearhulk (Foil),Aetherdrift,240,130,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149342,Monument to Endurance,Monument to Endurance,Aetherdrift,240,130,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149906,Willowrush Verge,Willowrush Verge (Foil) (Borderless),Aetherdrift,210,110,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
150116,Bleachbone Verge,Bleachbone Verge (Foil),Aetherdrift,200,100,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
148556,Stock Up,Stock Up,Aetherdrift,180,95,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149803,Oildeep Gearhulk,Oildeep Gearhulk (Borderless),Aetherdrift,180,90,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149799,"Ketramose, the New Dawn","Ketramose, the New Dawn (Borderless)",Aetherdrift,180,100,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149890,Riverpyre Verge,Riverpyre Verge (Borderless),Aetherdrift,180,90,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149886,Bleachbone Verge,Bleachbone Verge (Borderless),Aetherdrift,180,90,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149899,Wastewood Verge,Wastewood Verge (Borderless),Aetherdrift,180,90,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
150137,Thopter Fabricator,Thopter Fabricator (Foil) (Borderless),Aetherdrift,170,90,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
150008,March of the World Ooze,March of the World Ooze (Foil) (Showcase),Aetherdrift,160,80,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': True}"
149475,Willowrush Verge,Willowrush Verge (Foil),Aetherdrift,150,75,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149230,"Ketramose, the New Dawn","Ketramose, the New Dawn",Aetherdrift,140,75,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149917,"Mu Yanling, Wind Rider","Mu Yanling, Wind Rider (Extended Art)",Aetherdrift,130,65,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
149435,Riverpyre Verge,Riverpyre Verge (Foil),Aetherdrift,120,60,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
150119,Sunbillow Verge,Sunbillow Verge (Foil),Aetherdrift,120,65,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149894,Sunbillow Verge,Sunbillow Verge (Borderless),Aetherdrift,120,65,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149790,Brightglass Gearhulk,Brightglass Gearhulk (Borderless),Aetherdrift,110,60,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149450,Sunbillow Verge,Sunbillow Verge (Foil),Aetherdrift,110,60,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
148840,"Chandra, Spark Hunter","Chandra, Spark Hunter",Aetherdrift,100,50,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149812,Riptide Gearhulk,Riptide Gearhulk (Borderless),Aetherdrift,100,50,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149155,Brightglass Gearhulk,Brightglass Gearhulk,Aetherdrift,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149253,Oildeep Gearhulk,Oildeep Gearhulk,Aetherdrift,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149395,Bleachbone Verge,Bleachbone Verge,Aetherdrift,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149448,Sunbillow Verge,Sunbillow Verge,Aetherdrift,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149433,Riverpyre Verge,Riverpyre Verge,Aetherdrift,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149474,Willowrush Verge,Willowrush Verge,Aetherdrift,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149464,Wastewood Verge,Wastewood Verge,Aetherdrift,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149817,"Sab-Sunen, Luxa Embodied","Sab-Sunen, Luxa Embodied (Borderless)",Aetherdrift,90,45,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
150075,Full Throttle,Full Throttle (Foil),Aetherdrift,90,45,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
150131,Forest,Forest (Foil),Aetherdrift,90,45,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149820,"Sab-Sunen, Luxa Embodied","Sab-Sunen, Luxa Embodied (Foil) (Borderless)",Aetherdrift,70,35,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
148472,"Mu Yanling, Wind Rider","Mu Yanling, Wind Rider",Aetherdrift,70,35,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
148774,The Speed Demon,The Speed Demon,Aetherdrift,70,35,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149979,Radiant Lotus,Radiant Lotus (Extended Art),Aetherdrift,60,30,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
149574,Salvation Engine,Salvation Engine (Borderless),Aetherdrift,60,30,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149954,March of the World Ooze,March of the World Ooze (Foil) (Extended Art),Aetherdrift,60,30,-1,0,"{'borderless': False, 'foil': True, 'extended_art': True, 'showcase': False}"
149833,"Gonti, Night Minister","Gonti, Night Minister (Foil) (Borderless)",Aetherdrift,60,30,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
150078,Howlsquad Heavy,Howlsquad Heavy (Foil),Aetherdrift,60,30,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149768,Howlsquad Heavy,Howlsquad Heavy (Foil) (Borderless),Aetherdrift,60,30,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
149744,Bloodghast,Bloodghast (Borderless),Aetherdrift,60,30,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
150056,Thopter Fabricator,Thopter Fabricator (Foil),Aetherdrift,60,30,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149952,March of the World Ooze,March of the World Ooze (Extended Art),Aetherdrift,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
149789,"Hazoret, Godseeker","Hazoret, Godseeker (Foil) (Borderless)",Aetherdrift,50,25,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
150058,"Vnwxt, Verbose Host","Vnwxt, Verbose Host (Foil)",Aetherdrift,50,25,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
150117,Muraganda Raceway,Muraganda Raceway (Foil),Aetherdrift,50,25,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
150090,"Captain Howler, Sea Scourge","Captain Howler, Sea Scourge (Foil)",Aetherdrift,50,25,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149921,Repurposing Bay,Repurposing Bay (Extended Art),Aetherdrift,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
149930,Unstoppable Plan,Unstoppable Plan (Foil) (Extended Art),Aetherdrift,50,25,-1,0,"{'borderless': False, 'foil': True, 'extended_art': True, 'showcase': False}"
148380,Salvation Engine,Salvation Engine,Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149354,Radiant Lotus,Radiant Lotus,Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149071,March of the World Ooze,March of the World Ooze,Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
148381,Salvation Engine,Salvation Engine (Foil),Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
148854,Count on Luck,Count on Luck (Foil),Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149864,"Mendicant Core, Guidelight","Mendicant Core, Guidelight (Borderless)",Aetherdrift,40,20,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149946,Full Throttle,Full Throttle (Foil) (Extended Art),Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': True, 'showcase': False}"
149928,Unstoppable Plan,Unstoppable Plan (Extended Art),Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
149958,Regal Imperiosaur,Regal Imperiosaur (Foil) (Extended Art),Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': True, 'showcase': False}"
149617,Cryptcaller Chariot,Cryptcaller Chariot (Borderless),Aetherdrift,40,20,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
148488,Repurposing Bay,Repurposing Bay,Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
150047,Skyseer's Chariot,Skyseer's Chariot (Foil),Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149926,Riverchurn Monument,Riverchurn Monument (Foil) (Extended Art),Aetherdrift,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': True, 'showcase': False}"
149830,"Gonti, Night Minister","Gonti, Night Minister (Borderless)",Aetherdrift,40,20,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
148584,Unstoppable Plan,Unstoppable Plan,Aetherdrift,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
148951,Marauding Mako,Marauding Mako,Aetherdrift,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149963,"Loot, the Pathfinder","Loot, the Pathfinder (Extended Art)",Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
149127,Thunderous Velocipede,Thunderous Velocipede (Foil),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149808,Pyrewood Gearhulk,Pyrewood Gearhulk (Borderless),Aetherdrift,30,15,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149797,Coalstoke Gearhulk,Coalstoke Gearhulk (Foil) (Borderless),Aetherdrift,30,15,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
149587,Valor's Flagship,Valor's Flagship (Foil) (Borderless),Aetherdrift,30,15,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
150000,Cursecloth Wrappings,Cursecloth Wrappings (Showcase),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': True}"
149661,Thunderous Velocipede,Thunderous Velocipede (Borderless),Aetherdrift,30,15,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149967,"Mimeoplasm, Revered One","Mimeoplasm, Revered One (Extended Art)",Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
149787,"Hazoret, Godseeker","Hazoret, Godseeker (Borderless)",Aetherdrift,30,15,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
150067,Quag Feast,Quag Feast (Foil),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149766,Howlsquad Heavy,Howlsquad Heavy (Borderless),Aetherdrift,30,15,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149312,"Zahur, Glory's Past","Zahur, Glory's Past (Foil)",Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149838,"Oviya, Automech Artisan","Oviya, Automech Artisan (Borderless)",Aetherdrift,30,15,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
148905,Full Throttle,Full Throttle (Foil),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
148934,Howlsquad Heavy,Howlsquad Heavy,Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
148496,Riverchurn Monument,Riverchurn Monument (Foil),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149944,Full Throttle,Full Throttle (Extended Art),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
148651,Demonic Junker,Demonic Junker (Foil),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
148613,Bloodghast,Bloodghast,Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149934,Cursecloth Wrappings,Cursecloth Wrappings (Foil) (Extended Art),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': True, 'showcase': False}"
149971,Marketback Walker,Marketback Walker (Extended Art),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
149871,"Samut, the Driving Force","Samut, the Driving Force (Borderless)",Aetherdrift,30,15,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
149924,Riverchurn Monument,Riverchurn Monument (Extended Art),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
150095,"Far Fortune, End Boss","Far Fortune, End Boss (Foil)",Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
150063,Demonic Junker,Demonic Junker (Foil),Aetherdrift,30,15,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
150125,Mountain,Mountain (Foil),Aetherdrift,25,12,-1,1,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
149585,Valor's Flagship,Valor's Flagship (Borderless),Aetherdrift,25,13,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
148411,Voyager Glidecar,Voyager Glidecar,Aetherdrift,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149334,Marketback Walker,Marketback Walker,Aetherdrift,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149311,"Zahur, Glory's Past","Zahur, Glory's Past",Aetherdrift,20,10,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
149087,"Oviya, Automech Artisan","Oviya, Automech Artisan",Aetherdrift,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
